cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1597.0,181.9,178.4,138.5,0.01093,4.52,0.2194,0.1573,0.9643,0.4015,0.0,343.6,0.09475,0.9612,0.2289,0.06892,0.2236,0.06682,0.07226,2.106,13.72,0.0,343.6,0.09475,0.9612,0.2289,0.06892,0.2236,0.06682,0.07226,2.106,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8,100.8,25.48,710.1,176.1,1.699,2.583,27.65,2.912,0.0,81.22,1.71,7.88,44.38,31.83,0.5558,0.01201,0.01371,0.01156,0.01242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168E-4,0.0,6168.0,71300.0,79720.0,44130.0,2.135E7,39680.0,18360.0,20840.0,12800.0,21890.0,0.0,5.233E-36,2.2990000000000002E-36,1.389E-35,1.348E-35,1.767E-36,3.807E-37,9.18E-39,7.67E-39,4.178E-38,2.159E-38,2.08E-35,0.0,0.7291,1.363,2.834,1.447,0.2015,0.03526,0.003643,0.002651,0.016,0.009723,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001348,0.00916,0.009709,0.005897,0.2268,0.0132,0.001563,6.267E-4,0.005379,0.001021,
0.0,1597.0,172.6,188.2,142.5,0.01103,4.565,0.2194,0.1532,0.9643,0.4016,0.0,343.6,0.09491,0.9616,0.2284,0.0689,0.2234,0.06678,0.07228,2.106,13.72,0.0,343.6,0.09491,0.9616,0.2284,0.0689,0.2234,0.06678,0.07228,2.106,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7,100.9,25.56,711.1,175.9,1.704,2.624,27.69,2.936,0.0,81.22,1.649,7.275,39.95,31.82,0.5118,0.01199,0.0137,0.01155,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,6321.0,71310.0,77620.0,44600.0,2.238E7,39440.0,18160.0,20730.0,12660.0,22070.0,0.0,5.283E-36,2.292E-36,1.382E-35,1.326E-35,1.767E-36,3.775E-37,9.028E-39,7.662E-39,4.147E-38,2.152E-38,2.08E-35,0.0,0.7382,1.285,2.911,1.438,0.2015,0.03522,0.003644,0.002654,0.016,0.009724,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001436,0.009173,0.009684,0.005877,0.227,0.01314,0.001563,6.298E-4,0.00538,0.001022,
0.0,1588.0,165.5,202.6,149.6,0.01194,4.56,0.2196,0.1551,0.9667,0.4028,0.0,343.6,0.1019,0.9666,0.217,0.06903,0.2212,0.06675,0.07258,2.106,13.72,0.0,343.6,0.1019,0.9666,0.217,0.06903,0.2212,0.06675,0.07258,2.106,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8,104.4,23.68,705.6,172.2,1.745,3.197,28.4,3.274,0.0,79.84,2.973,5.886,35.07,31.82,0.4548,0.012,0.0137,0.01156,0.01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008E-4,0.0,6460.0,72920.0,77490.0,45820.0,2.367E7,40020.0,18520.0,21240.0,12690.0,22890.0,0.0,4.687E-36,2.8270000000000002E-36,1.361E-35,1.327E-35,1.767E-36,3.721E-37,8.907E-39,7.918E-39,4.143E-38,2.16E-38,2.08E-35,0.0,0.6549,1.29,2.926,1.496,0.2015,0.03502,0.003646,0.002677,0.01603,0.009738,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001581,0.008932,0.0106,0.005206,0.2267,0.01296,0.001563,6.365E-4,0.005388,0.001025,
0.0,1590.0,173.5,198.1,148.4,0.01356,6.104,0.2199,0.1567,0.9729,0.4049,0.0,343.6,0.1064,0.9519,0.2246,0.06918,0.2196,0.06701,0.07377,2.106,13.72,0.0,343.6,0.1064,0.9519,0.2246,0.06918,0.2196,0.06701,0.07377,2.106,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4,108.6,25.99,706.0,165.4,1.844,4.258,29.69,3.905,0.0,79.84,1.619,5.983,30.61,31.75,0.3997,0.01203,0.01371,0.01158,0.01243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,6561.0,74340.0,79070.0,47920.0,2.52E7,41150.0,19260.0,22200.0,12820.0,23990.0,0.0,4.763E-36,2.427E-36,1.336E-35,1.276E-35,1.7620000000000002E-36,5.9319999999999994E-37,8.829E-39,8.45E-39,4.166E-38,2.184E-38,2.08E-35,0.0,0.6765,1.36,2.858,1.452,0.2009,0.04928,0.003648,0.002722,0.01608,0.009762,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.00167,0.008808,0.01048,0.005195,0.227,0.01282,0.001559,6.512E-4,0.005405,0.001033,
0.0,1592.0,163.6,200.1,155.1,0.01101,6.97,0.2212,0.1655,0.9835,0.4056,0.0,343.6,0.09957,0.9641,0.2115,0.06822,0.2225,0.06918,0.126,2.141,13.63,0.0,343.6,0.09957,0.9641,0.2115,0.06822,0.2225,0.06918,0.126,2.141,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4,113.4,26.33,706.9,164.5,2.026,4.961,29.69,3.94,0.0,79.84,1.735,5.398,27.39,31.74,0.3568,0.01208,0.01373,0.002336,0.01247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.918E-4,0.0,6683.0,75940.0,81250.0,50020.0,2.682E7,42770.0,20260.0,23540.0,12780.0,25280.0,0.0,4.8370000000000005E-36,2.284E-36,1.334E-35,1.248E-35,1.7620000000000002E-36,6.9009999999999995E-37,8.875999999999999E-39,9.084E-39,4.096E-38,2.178E-38,2.08E-35,0.0,0.7088,1.29,2.876,1.45,0.2008,0.05634,0.003707,0.002929,0.01601,0.009757,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001727,0.008797,0.01047,0.005192,0.2269,0.01271,0.001576,7.312E-4,0.005292,0.00105,
0.0,1587.0,169.6,198.7,134.1,0.8171,5.265,0.219,0.1655,0.9852,0.4046,0.0,343.6,0.08045,0.8337,0.3183,0.08333,0.2478,0.06761,0.1201,1.94,13.84,0.0,343.6,0.08045,0.8337,0.3183,0.08333,0.2478,0.06761,0.1201,1.94,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,118.2,33.14,705.8,164.5,1.981,4.965,29.77,3.894,0.0,78.64,1.666,8.539,41.71,33.15,4.787,0.01214,0.01375,0.002396,0.01252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,6765.0,79080.0,89810.0,57740.0,2.849E7,45550.0,21350.0,24890.0,12970.0,26730.0,0.0,4.4450000000000005E-36,1.816E-36,1.351E-35,1.1680000000000001E-35,2.149E-36,1.131E-36,8.688E-39,9.062E-39,4.074E-38,2.166E-38,2.08E-35,0.0,0.6683,1.31,2.885,1.386,0.2389,0.0858,0.00369,0.002931,0.01603,0.009742,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001772,0.007221,0.01018,0.006664,0.2273,0.01268,0.001565,7.317E-4,0.005301,0.001045,
0.0,1588.0,169.8,196.9,139.8,0.1099,4.323,0.2187,0.1646,0.9868,0.4046,0.0,343.6,0.08078,0.9811,0.203,0.06989,0.2156,0.06821,0.1197,1.941,13.84,0.0,343.6,0.08078,0.9811,0.203,0.06989,0.2156,0.06821,0.1197,1.941,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.2,123.9,30.29,704.6,164.5,1.929,4.916,29.85,3.887,0.0,78.64,1.687,6.145,45.19,31.69,0.03966,0.01222,0.01378,0.002476,0.01259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,6939.0,81160.0,92210.0,58020.0,2.876E7,45830.0,21860.0,25440.0,13060.0,27220.0,0.0,4.504E-36,1.805E-36,1.358E-35,1.246E-35,1.7940000000000002E-36,3.246E-37,8.641999999999999E-39,9.003999999999999E-39,4.043E-38,2.157E-38,2.08E-35,0.0,0.6814,1.311,2.884,1.442,0.2084,0.03018,0.003677,0.002917,0.01606,0.009742,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.00189,0.00726,0.01089,0.006114,0.2268,0.01258,0.001567,7.233E-4,0.005311,0.001043,
0.0,1573.0,185.0,197.5,147.7,0.1448,8.284,0.2488,0.1988,1.02,0.4284,0.0,343.6,0.08007,0.9769,0.2055,0.06976,0.214,0.06785,0.1196,1.941,13.84,0.0,343.6,0.08007,0.9769,0.2055,0.06976,0.214,0.06785,0.1196,1.941,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.2,122.3,31.51,703.5,164.4,1.695,4.884,29.85,3.777,0.0,76.41,1.631,5.468,34.68,31.67,0.05841,0.01219,0.01399,0.002443,0.01256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,7026.0,81980.0,90220.0,55650.0,2.725E7,44580.0,21760.0,25260.0,13050.0,26810.0,0.0,3.6520000000000004E-36,1.819E-36,1.345E-35,1.228E-35,1.793E-36,4.072E-37,8.081E-39,9.836E-39,3.9729999999999997E-38,2.122E-38,2.08E-35,0.0,0.5525,1.423,2.871,1.43,0.2084,0.06192,0.003819,0.003195,0.01627,0.009871,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.001943,0.007243,0.01075,0.006158,0.2267,0.01255,0.001546,7.21E-4,0.005314,0.001034,
0.0,1564.0,215.2,174.1,163.9,0.1295,6.578,0.2283,0.1768,1.002,0.4131,0.0,343.6,0.08693,0.9686,0.2066,0.06983,0.2127,0.06802,0.1193,1.941,13.84,0.0,343.6,0.08693,0.9686,0.2066,0.06983,0.2127,0.06802,0.1193,1.941,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.8,122.0,30.61,702.7,164.3,1.819,4.923,30.06,3.887,0.0,75.23,1.503,5.13,21.48,31.66,0.02214,0.01195,0.01376,0.002222,0.01238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64E-4,0.0,7177.0,79750.0,85760.0,52800.0,2.693E7,44460.0,22260.0,25770.0,13170.0,27170.0,0.0,3.276E-36,2.056E-36,1.3140000000000001E-35,1.204E-35,1.792E-36,5.211E-37,7.172E-39,8.953E-39,3.874E-38,2.053E-38,2.08E-35,0.0,0.4955,1.642,2.686,1.447,0.2082,0.05676,0.003625,0.002976,0.01611,0.009724,0.0,0.0,1.607E-4,2.469E-4,0.001022,0.996,9.939E-4,3.98E-4,5.221E-4,6.053E-5,6.342E-4,0.0,0.00199,0.007233,0.01072,0.005911,0.2267,0.0127,0.001561,7.221E-4,0.005328,0.001037,
0.0,1564.0,212.2,176.4,175.0,0.1302,5.075,0.2516,0.1759,1.003,0.4131,0.0,343.6,0.1342,0.9245,0.2023,0.0696,0.2119,0.0676,0.1192,1.941,13.84,0.0,343.6,0.1342,0.9245,0.2023,0.0696,0.2119,0.0676,0.1192,1.941,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.3,118.1,30.34,701.4,164.3,1.815,4.875,30.1,3.878,0.0,75.23,1.492,5.001,11.42,31.62,0.01994,0.01158,0.01328,0.002146,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,7259.0,130500.0,108800.0,47080.0,2.673E7,39100.0,19830.0,22690.0,12770.0,23760.0,0.0,3.276E-36,2.3900000000000003E-36,1.275E-35,1.211E-35,1.793E-36,3.1119999999999998E-37,7.102E-39,8.892E-39,3.839E-38,2.045E-38,2.08E-35,0.0,0.4956,1.623,2.699,1.466,0.2082,0.03408,0.003626,0.002962,0.01613,0.009723,0.0,0.0,0.002242,0.001268,8.098E-4,0.9936,7.879E-4,3.155E-4,4.139E-4,4.799E-5,5.028E-4,0.0,0.002005,0.007519,0.01081,0.005725,0.2266,0.01281,0.001552,6.994E-4,0.00533,0.001013,
0.0,1549.0,227.9,173.3,181.8,0.1294,5.079,0.2522,0.1724,1.006,0.4131,0.0,343.6,0.1253,0.9243,0.2025,0.06952,0.2113,0.06786,0.1217,1.945,13.84,0.0,343.6,0.1253,0.9243,0.2025,0.06952,0.2113,0.06786,0.1217,1.945,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.5,120.2,31.42,700.0,164.3,1.819,4.704,30.28,3.884,0.0,72.65,1.475,4.973,7.474,31.61,0.01995,0.01161,0.01332,0.002152,0.01185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423E-4,0.0,7363.0,94460.0,107800.0,46760.0,2.555E7,38010.0,19130.0,21830.0,12680.0,23070.0,0.0,2.577E-36,2.2420000000000003E-36,1.276E-35,1.202E-35,1.793E-36,3.096E-37,7.018E-39,8.739E-39,3.823E-38,2.038E-38,2.08E-35,0.0,0.4106,1.698,2.676,1.478,0.2082,0.03415,0.003627,0.002903,0.01618,0.009723,0.0,0.0,6.977E-4,0.001308,8.351E-4,0.995,8.126E-4,3.253E-4,4.269E-4,4.949E-5,5.185E-4,0.0,0.002045,0.007262,0.0108,0.005706,0.2265,0.01278,0.001575,6.804E-4,0.00535,0.001016,
0.0,1554.0,220.0,177.2,180.9,0.1277,5.054,0.2522,0.1647,1.014,0.4131,0.0,343.6,0.08411,0.9659,0.2013,0.06945,0.2113,0.06807,0.1171,1.942,13.84,0.0,343.6,0.08411,0.9659,0.2013,0.06945,0.2113,0.06807,0.1171,1.942,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.2,118.8,32.2,696.1,164.3,1.806,4.325,30.63,3.874,0.0,72.65,1.483,5.019,5.696,31.59,0.02066,0.01166,0.01338,0.002172,0.01192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,7519.0,96310.0,109300.0,47240.0,2.512E7,37950.0,19070.0,21740.0,12700.0,23080.0,0.0,2.729E-36,1.9650000000000003E-36,1.293E-35,1.18E-35,1.793E-36,3.04E-37,6.921E-39,8.444999999999999E-39,3.829E-38,2.031E-38,2.08E-35,0.0,0.453,1.628,2.715,1.453,0.2082,0.03377,0.003627,0.00278,0.01631,0.009723,0.0,0.0,7.174E-4,0.001345,8.588E-4,0.9949,8.355E-4,3.345E-4,4.389E-4,5.089E-5,5.331E-4,0.0,0.00208,0.007271,0.01078,0.005694,0.2256,0.01278,0.001578,6.593E-4,0.005371,0.001017,
0.0,1554.0,217.3,178.8,181.4,0.1274,5.054,0.2532,0.1667,0.9996,0.4143,0.0,343.6,0.08432,0.9648,0.2028,0.0697,0.2108,0.06916,0.1171,1.979,13.81,0.0,343.6,0.08432,0.9648,0.2028,0.0697,0.2108,0.06916,0.1171,1.979,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.2,119.0,32.41,693.0,164.4,1.922,4.425,29.95,3.938,0.0,72.65,1.529,5.101,4.805,31.58,0.02204,0.01173,0.01346,0.002205,0.01201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.213E-4,0.0,7537.0,97570.0,110500.0,47050.0,2.394E7,37520.0,19070.0,21700.0,12780.0,22960.0,0.0,2.729E-36,1.9610000000000002E-36,1.286E-35,1.173E-35,1.793E-36,3.017E-37,6.929E-39,8.496E-39,3.734E-38,2.0279999999999999E-38,2.08E-35,0.0,0.453,1.611,2.722,1.454,0.2082,0.03378,0.00366,0.002813,0.01607,0.009747,0.0,0.0,7.404E-4,0.001388,8.863E-4,0.9947,8.623E-4,3.453E-4,4.53E-4,5.252E-5,5.502E-4,0.0,0.00208,0.007288,0.0108,0.005664,0.2254,0.01278,0.001584,6.569E-4,0.005388,0.001017,
0.0,1554.0,214.2,179.8,178.9,0.1236,7.844,0.2543,0.295,1.073,2.077,0.0,343.6,0.08602,1.117,0.2339,0.07394,0.23,0.06313,0.1321,1.985,13.58,0.0,343.6,0.08602,1.117,0.2339,0.07394,0.23,0.06313,0.1321,1.985,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8,133.7,33.2,676.7,164.8,1.914,5.196,28.89,3.942,0.0,72.65,0.7846,4.952,3.784,32.32,0.02464,0.01184,0.0136,0.002257,0.01216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,7594.0,110100.0,158400.0,49610.0,2.292E7,37600.0,19440.0,22110.0,12710.0,23340.0,0.0,2.729E-36,1.8750000000000003E-36,1.263E-35,1.1770000000000001E-35,1.87E-36,3.476E-37,6.961E-39,1.055E-38,3.755E-38,4.208E-38,2.08E-35,0.0,0.453,1.58,2.674,1.471,0.2288,0.05726,0.003664,0.003737,0.01629,0.01959,0.0,0.0,7.789E-4,0.00146,9.323E-4,0.9944,9.071E-4,3.632E-4,4.765E-4,5.525E-5,5.788E-4,0.0,0.002115,0.007367,0.01121,0.005749,0.2247,0.01269,0.001623,6.694E-4,0.005396,0.001076,
0.0,1555.0,213.0,163.0,178.1,0.126,5.421,0.2543,0.3981,1.176,1.713,0.0,343.6,0.08515,1.127,0.1975,0.07048,0.2064,0.07119,0.1109,1.999,13.63,0.0,343.6,0.08515,1.127,0.1975,0.07048,0.2064,0.07119,0.1109,1.999,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5,123.3,32.98,688.7,164.4,1.916,5.022,29.45,3.947,0.0,72.65,0.8384,4.576,23.91,32.47,0.02694,0.01197,0.01374,0.002327,0.01231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.531E-4,0.0,8020.0,110800.0,134100.0,50270.0,2.254E7,38100.0,20080.0,22840.0,12690.0,23980.0,0.0,2.764E-36,1.873E-36,1.266E-35,1.17E-35,1.809E-36,3.0289999999999997E-37,6.896999999999999E-39,1.177E-38,3.884E-38,3.706E-38,2.08E-35,0.0,0.4629,1.573,2.689,1.488,0.2105,0.03691,0.003665,0.004318,0.01702,0.01741,0.0,0.0,8.153E-4,0.001528,9.759E-4,0.9942,9.495E-4,3.802E-4,4.988E-4,5.783E-5,6.059E-4,0.0,0.002367,0.007346,0.01092,0.00574,0.2247,0.01249,0.00163,6.745E-4,0.005397,0.001075,
0.0,1555.0,194.3,159.3,175.5,0.1559,4.901,0.2543,0.398,1.176,1.713,0.0,343.6,0.1054,1.089,0.2062,0.07894,0.2154,0.06615,0.1093,1.998,13.63,0.0,343.6,0.1054,1.089,0.2062,0.07894,0.2154,0.06615,0.1093,1.998,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.6,116.4,33.36,700.0,164.4,1.921,5.028,29.45,3.955,0.0,72.65,3.98,8.419,41.1,33.21,0.3751,0.0121,0.01388,0.002418,0.01244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547E-4,0.0,8099.0,113700.0,133500.0,53130.0,2.17E7,38220.0,20490.0,23260.0,12810.0,24220.0,0.0,2.764E-36,2.2450000000000003E-36,1.202E-35,1.1680000000000001E-35,1.9970000000000002E-36,2.962E-37,6.815E-39,1.171E-38,3.861E-38,3.67E-38,2.08E-35,0.0,0.4629,1.517,2.62,1.592,0.2325,0.03582,0.003665,0.004318,0.01702,0.01741,0.0,0.0,8.404E-4,0.001575,0.001006,0.994,9.787E-4,3.919E-4,5.141E-4,5.961E-5,6.245E-4,0.0,0.002454,0.008087,0.009581,0.006001,0.225,0.01241,0.001635,6.741E-4,0.005398,0.001078,
0.0,1567.0,193.4,157.0,173.5,1.496,4.574,0.2544,0.3629,1.145,1.022,0.0,343.6,0.0903,1.015,0.4004,0.13,0.1988,0.07398,0.06066,2.015,13.5,0.0,343.6,0.0903,1.015,0.4004,0.13,0.1988,0.07398,0.06066,2.015,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1,114.0,27.14,719.0,164.5,1.837,4.982,29.41,4.16,0.0,72.65,1.09,5.487,43.77,27.07,0.3623,0.01061,0.1509,0.1207,0.4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,8131.0,129100.0,455600.0,34400.0,2.107E7,36720.0,19280.0,21630.0,12620.0,22330.0,0.0,2.79E-36,1.85E-36,1.1460000000000001E-35,1.184E-35,2.558E-36,2.8219999999999997E-37,7.005999999999999E-39,1.9739999999999999E-38,4.495E-38,5.486E-38,2.08E-35,0.0,0.5044,1.457,2.533,1.583,0.3136,0.03318,0.003705,0.008293,0.02037,0.02672,0.0,0.0,4.616E-4,0.01906,2.009E-4,0.9782,7.856E-4,3.145E-4,4.127E-4,4.784E-5,5.013E-4,0.0,0.002535,0.007047,0.01075,0.004756,0.2256,0.01257,0.001623,6.617E-4,0.005395,0.001119,
